0,663,4,1,1095,0.7882,99999,99999,99999,99999,19.881,10.058,99999
99,0.07,6,10,1.36,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,845,0.5986,541.74,535.50,243.46,8.6889,0.0000,99999,99999
0,665,6,1,1555,0.8244,99999,99999,99999,99999,21.388,11.768,99999
99,0.07,6,10,1.33,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,900,0.5709,606.47,599.09,243.92,8.9377,0.0000,99999,99999
0,663,2,1,1060,0.8180,99999,99999,99999,99999,44.177,23.227,99999
99,0.06,7,10,1.29,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,900,0.568,550.92,543.26,239.92,9.5498,0.0000,99999,99999
0,662,3,1,0.087,0.785,99999,99999,99999,99999,25.0,12.9,99999
9,9.0,7,1,1.3,0.0840,3.7430,8.2100,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,915,0.5044,566.74,560.39,240.85,8.5782,0.0000,99999,99999
0,661,9,1,799,0.7897,99999,99999,99999,99999,78.895,40.414,99999
99,0.05,5,10,1.20,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,930,0.4914,536.78,530.94,238.91,8.4476,0.0000,99999,99999
0,665,7,1,1548,0.8197,99999,99999,99999,99999,121.00,62.104,99999
99,0.04,2,10,1.07,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,945,0.5168,589.46,582.55,241.85,8.7703,0.0000,99999,99999
0,666,9,1,1796,0.8430,99999,99999,99999,99999,123.23,64.348,99999
99,0.03,6,10,0.60,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1000,0.5418,680.66,670.20,246.54,10.044,0.0000,99999,99999
0,660,1,1,374,0.8235,99999,99999,99999,99999,130.18,70.806,99999
99,0.03,7,99,0.099,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1000,0.514,593.41,585.28,242.28,9.4824,0.0000,99999,99999
0,663,6,1,0.113,0.819,99999,99999,99999,99999,113.3,59.4,99999
9,9.0,4,1,0.5,0.0820,3.7420,8.2100,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1015,0.5696,618.04,609.88,253.40,9.3045,0.0000,99999,99999
0,648,2,0,7849,0.8082,99999,99999,99999,99999,170.80,92.371,99999
99,0.05,0,96,0.188,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1030,0.7607,663.09,654.21,247.74,9.3733,0.0000,99999,99999
0,636,0,0,5274,0.8534,99999,99999,99999,99999,197.19,112.65,99999
99,0.04,7,93,0.788,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1045,0.9549,589.13,581.90,244.46,8.9733,0.0000,99999,99999
0,636,4,0,5334,0.9293,99999,99999,99999,99999,154.74,91.299,99999
99,0.05,1,93,0.211,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1100,1.1235,567.37,559.14,238.27,9.7561,0.0000,99999,99999
0,646,3,0,7456,1.1925,99999,99999,99999,99999,188.56,114.90,99999
99,0.03,3,93,0.017,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1100,0.852,609.41,598.62,246.18,10.778,0.0000,99999,99999
0,641,7,0,0.648,0.946,99999,99999,99999,99999,177.8,102.8,99999
9,9.0,5,   ,94.1,0.0910,3.7450,8.2100,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1115,1.2943,526.44,518.48,246.79,9.9563,0.0000,99999,99999
0,649,5,0,8151,1.3744,99999,99999,99999,99999,219.29,133.37,99999
99,0.01,0,92,0.353,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1130,1.4255,646.78,642.67,249.94,6.4564,0.0000,99999,99999
0,646,6,0,7530,1.4688,99999,99999,99999,99999,184.19,112.81,99999
98,0.99,1,90,0.926,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1145,1.2681,643.02,636.97,246.70,7.8555,0.0000,99999,99999
0,640,3,0,6199,1.3158,99999,99999,99999,99999,192.03,118.55,99999
98,0.96,2,91,0.126,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1200,1.2012,660.55,650.78,246.29,9.8485,0.0000,99999,99999
0,638,4,0,5764,1.2676,99999,99999,99999,99999,182.71,115.93,99999
98,0.94,1,91,0.196,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1200,1.297,619.20,612.02,247.46,8.7199,0.0000,99999,99999
0,643,7,0,0.691,1.357,99999,99999,99999,99999,194.6,120.2,99999
9,8.9,8,   ,91.4,0.0950,3.7510,8.2200,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1215,1.0855,750.94,743.37,250.55,8.1348,0.0000,99999,99999
0,630,2,0,4002,1.1362,99999,99999,99999,99999,165.97,106.47,99999
98,0.94,0,91,0.321,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1230,1.0766,719.56,711.34,254.45,8.6553,0.0000,99999,99999
0,634,2,0,4845,1.1875,99999,99999,99999,99999,92.695,60.543,99999
98,0.92,4,91,0.689,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1245,0.9059,753.77,747.17,254.74,7.5764,0.0000,99999,99999
0,631,7,0,4339,1.2665,99999,99999,99999,99999,69.720,45.731,99999
98,0.91,4,92,0.980,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1300,0.9125,722.97,714.24,261.29,8.9015,0.0000,99999,99999
0,635,9,0,5212,1.2708,99999,99999,99999,99999,75.519,50.020,99999
98,0.90,1,93,0.355,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1300,0.995,736.81,727.39,255.20,9.1585,0.0000,99999,99999
0,633,0,0,0.460,1.215,99999,99999,99999,99999,101.0,65.7,99999
9,8.9,2,   ,92.3,0.0930,3.7570,8.2100,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1315,0.8389,819.09,810.83,262.85,8.1343,0.0000,99999,99999
0,628,4,0,3607,1.2141,99999,99999,99999,99999,69.880,46.281,99999
98,0.89,1,92,0.794,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1330,0.7276,849.14,841.84,260.06,7.5106,0.0000,99999,99999
0,625,1,0,2854,1.0997,99999,99999,99999,99999,40.041,25.763,99999
98,0.87,9,92,0.737,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1345,0.6272,784.83,777.03,262.16,8.0714,0.0000,99999,99999
0,627,6,0,3397,1.0248,99999,99999,99999,99999,40.586,26.305,99999
98,0.85,4,94,0.061,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1400,0.5389,884.41,875.63,267.11,8.0735,0.0000,99999,99999
0,628,6,0,3655,0.9502,99999,99999,99999,99999,47.570,30.269,99999
98,0.83,0,94,0.896,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1400,0.683,834.37,825.47,263.10,8.3638,0.0000,99999,99999
