98,0.70,1,74,0.076,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,1845,10.471,537.13,531.58,207.10,8.2315,0.0000,99999,99999
0,961,2,6,3666,10.414,99999,99999,99999,99999,0.000,-33.168,99999
98,0.70,3,75,0.083,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,1900,10.606,595.13,590.93,210.34,6.8097,0.0000,99999,99999
0,968,0,6,4677,10.364,99999,99999,99999,99999,0.000,-28.350,99999
98,0.69,7,75,0.773,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,3,20,1900,10.637,626.48,617.04,201.48,9.9455,0.0000,99999,99999
0,960,5,6,0.355,10.506,99999,99999,99999,99999,0.0,-35.7,99999
9,8.7,0,   ,74.4,-0.1060,3.4720,7.1200,99999,     X ,111111001,11000011,111110
 M  ,1,3,20,1915,10.790,681.76,677.88,210.69,6.1115,0.0000,99999,99999
0,982,2,6,6789,10.533,99999,99999,99999,99999,0.000,-33.018,99999
98,0.68,8,75,0.963,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,1930,10.832,683.82,681.02,210.93,5.1886,0.0000,99999,99999
0,988,1,6,7650,10.528,99999,99999,99999,99999,0.000,-30.647,99999
98,0.68,1,76,0.351,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,1945,10.805,666.43,662.88,209.69,5.9106,0.0000,99999,99999
0,994,6,6,8618,10.521,99999,99999,99999,99999,0.000,-26.684,99999
98,0.67,9,76,0.837,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2000,10.762,649.59,647.28,212.35,4.8279,0.0000,99999,99999
0,997,3,6,9012,10.441,99999,99999,99999,99999,0.000,-23.743,99999
98,0.67,3,77,0.461,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,3,20,2000,10.797,670.40,667.18,210.91,5.6177,0.0000,99999,99999
0,990,6,6,0.802,10.506,99999,99999,99999,99999,0.0,-28.5,99999
9,8.6,8,   ,76.7,-0.1090,3.4630,7.1100,99999,     X ,111111001,11000011,111110
 M  ,1,3,20,2015,10.834,625.49,623.64,212.44,4.4111,0.0000,99999,99999
0,997,0,6,8967,10.337,99999,99999,99999,99999,0.000,-23.694,99999
98,0.66,3,78,0.120,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2030,10.897,670.47,669.26,210.69,3.4440,0.0000,99999,99999
1,0,3,6,9450,10.280,99999,99999,99999,99999,0.000,-21.838,99999
98,0.65,2,78,0.532,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2045,10.929,694.90,692.63,210.35,4.6282,0.0000,99999,99999
0,999,3,6,9297,10.171,99999,99999,99999,99999,0.000,-19.831,99999
98,0.65,5,79,0.125,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2100,10.957,713.67,711.79,206.94,4.1655,0.0000,99999,99999
1,8,6,7,633,10.243,99999,99999,99999,99999,0.000,-16.155,99999
98,0.64,6,79,0.406,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,3,20,2100,10.904,676.13,673.92,210.02,4.6372,0.0000,99999,99999
1,1,3,6,0.959,10.258,99999,99999,99999,99999,0.0,-20.4,99999
9,8.6,5,   ,78.8,-0.1130,3.4600,7.1100,99999,     X ,111111001,11000011,111110
 M  ,1,3,20,2115,11.005,682.44,680.58,207.18,4.2349,0.0000,99999,99999
1,8,2,7,627,10.456,99999,99999,99999,99999,0.000,-3.1684,99999
98,0.64,2,78,0.880,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2130,10.761,630.10,628.16,207.72,4.4937,0.0000,99999,99999
1,20,6,7,2362,10.467,99999,99999,99999,99999,0.000,0.0780,99999
98,0.64,5,79,0.236,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2145,10.741,656.28,653.22,209.15,5.5291,0.0000,99999,99999
1,19,7,7,2271,10.490,99999,99999,99999,99999,0.000,-0.0439,99999
98,0.63,9,79,0.334,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,3,20,2200,11.113,657.35,654.14,216.88,5.6587,0.0000,99999,99999
1,23,7,7,2809,10.704,99999,99999,99999,99999,0.000,-0.5595,99999
98,0.63,8,78,0.847,99999,99999,99999,99999,     X ,111111001,11000011,110000
