 M  ,6,4,20,315,2.5287,469.26,468.63,83.741,2.9548,0.0000,0.00,40.16
0,647,7,0,7759,1.9495,284.50,278.34,74.877,11.917,0.000,-46.122,55.82
99,0.65,3,88,0.104,99999,99999,99999,0.004,     D ,111111111,11111111,1110001
 M  ,6,4,20,330,2.7218,483.98,483.62,85.027,2.2150,0.0000,0.00,33.47
0,648,8,0,7985,1.9451,324.64,320.90,75.291,8.6924,0.000,-45.567,19.36
99,0.65,4,88,0.399,99999,99999,99999,0.006,     D ,111111111,11111111,1110001
 M  ,6,4,20,345,2.7247,445.75,444.72,88.198,3.9076,0.0000,0.00,30.98
0,644,4,0,7076,1.8896,295.84,291.06,74.966,10.302,0.000,-43.182,20.71
99,0.65,0,88,0.524,99999,99999,99999,0.008,     D ,111111111,11111111,1110001
 M  ,6,4,20,400,2.9788,442.45,441.15,96.169,4.3756,0.0000,0.00,44.61
0,646,4,0,7506,1.9385,241.06,237.58,81.947,9.7408,0.000,-39.750,110.41
99,0.65,4,88,0.604,99999,99999,99999,0.002,     D ,111111111,11111111,1110001
 H  ,6,4,20,400,2.739,460.36,457.93,88.135,5.8882,0.0000,0.00,37.31
0,646,8,0,0.758,1.931,286.51,281.63,76.51,10.230,0.0,-43.7,51.58
9,9.6,5,   ,88.4,6.4390,5.9780,6.6690,0.005,     D ,111111111,11111111,1111111
 M  ,6,4,20,415,3.2310,478.95,477.85,98.223,3.8831,0.0000,0.00,38.85
0,656,4,0,9616,2.0138,300.52,297.77,75.094,7.7402,0.000,-40.333,42.72
99,0.65,0,88,0.435,99999,99999,99999,0.004,     D ,111111111,11111111,1110001
 M  ,6,4,20,430,3.3680,475.88,474.22,102.73,4.7970,0.0000,0.00,30.32
0,645,8,0,7359,1.9531,328.85,322.76,74.472,11.024,0.000,-41.352,12.19
99,0.63,9,88,0.526,99999,99999,99999,0.008,     D ,111111111,11111111,1110001
 M  ,6,4,20,445,3.3243,465.00,464.43,105.74,2.8286,0.0000,0.00,26.22
0,645,1,0,7234,2.0074,332.69,329.60,75.136,7.8115,0.000,-38.069,5.82
99,0.64,3,88,0.379,99999,99999,99999,0.011,     D ,111111111,11111111,1110001
 M  ,6,4,20,500,3.4418,470.31,468.48,115.18,5.0598,0.0000,0.00,45.01
0,645,1,0,7217,2.0251,267.91,262.80,87.624,11.186,0.000,-35.791,88.04
99,0.63,9,87,0.951,99999,99999,99999,0.002,     D ,111111111,11111111,1110001
 H  ,6,4,20,500,3.341,472.54,468.47,105.42,7.5104,0.0000,0.00,35.10
0,648,1,0,0.786,2.000,307.49,301.96,77.64,9.586,0.0,-38.9,37.19
9,9.6,4,   ,88.3,6.3280,5.9850,6.6680,0.006,     D ,111111111,11111111,1111111
 M  ,6,4,20,515,3.5038,524.46,523.64,124.67,3.2023,0.0000,0.00,52.55
0,652,6,0,8785,1.9160,290.99,286.73,105.59,9.7999,0.3027,-32.669,103.89
99,0.62,9,88,0.621,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,530,3.7816,558.51,554.62,133.41,6.7662,0.0000,0.00,60.80
0,660,5,1,459,1.7185,290.13,287.71,95.776,7.3997,3.7496,-30.292,141.88
99,0.63,2,90,0.569,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,545,4.0760,533.93,532.57,147.52,4.0896,0.0000,0.00,54.56
0,662,8,1,935,1.9951,294.49,290.42,103.63,9.5174,21.660,-9.3036,109.54
99,0.64,9,90,0.240,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 M  ,6,4,20,600,4.4862,570.06,568.79,146.97,3.8227,0.0000,0.00,40.86
0,666,4,1,1726,2.2251,391.89,383.41,102.51,11.918,43.551,14.657,19.60
99,0.64,2,89,0.810,99999,99999,99999,-0.001,     D ,111111111,11111111,1110001
 H  ,6,4,20,600,3.962,546.74,537.37,138.31,10.604,0.0000,0.00,52.19
0,660,6,1,0.048,1.964,316.88,311.47,101.93,9.790,17.3,-14.4,93.73
9,9.6,4,   ,89.8,6.2220,5.9960,6.6700,0.000,     D ,111111111,11111111,1111111
 M  ,6,4,20,615,5.2477,574.61,570.22,153.34,7.0773,0.0000,0.00,69.48
0,681,0,1,4742,2.5906,271.05,257.59,103.96,18.050,56.968,22.975,202.00
99,0.66,2,89,0.580,99999,99999,99999,0.000,     C ,111111111,11111111,1110001
 M  ,6,4,20,630,4.8426,512.00,508.26,161.78,6.9234,0.0000,0.00,64.90
0,692,6,1,7079,2.8511,228.50,211.45,129.57,22.126,54.666,24.792,236.10
99,0.69,0,89,0.199,99999,99999,99999,0.000,     C ,111111111,11111111,1110001
 M  ,6,4,20,645,4.9217,477.95,473.80,176.93,7.5417,0.0000,0.00,69.37
0,726,8,2,3815,3.5617,174.97,140.96,145.99,35.713,64.364,35.887,355.55
99,0.73,2,88,0.568,99999,99999,99999,-0.001,     B ,111111111,11111111,1110001
 M  ,6,4,20,700,5.8453,659.74,659.44,178.03,1.7467,0.0000,0.00,100.04
0,731,9,2,4819,3.9501,222.61,218.97,146.66,10.366,94.284,51.751,401.59
99,0.73,6,88,0.043,99999,99999,99999,0.000,     C ,111111111,11111111,1110001
 H  ,6,4,20,700,5.214,556.08,543.59,167.71,12.136,0.0000,0.00,75.95
0,708,1,2,0.011,3.238,224.28,197.07,129.05,23.443,67.6,33.9,298.81
9,9.7,1,   ,88.8,6.1250,6.0120,6.6830,0.000,     C ,111111111,11111111,1111111
 M  ,6,4,20,715,5.8500,456.96,455.95,174.44,3.8085,0.0000,0.00,60.16
0,766,8,3,1345,4.5966,194.88,186.44,144.20,16.853,113.64,56.035,264.90
99,0.74,9,87,0.393,99999,99999,99999,-0.001,     B ,111111111,11111111,1110001
 M  ,6,4,20,730,6.0869,374.29,368.82,171.22,9.7916,0.0000,0.00,40.11
0,801,5,3,7543,5.5657,210.35,192.46,152.82,23.621,266.91,145.39,115.21
99,0.75,5,86,0.326,99999,99999,99999,-0.012,     C ,111111111,11111111,1110001
 M  ,6,4,20,745,6.6425,340.72,335.31,173.27,10.204,0.0000,0.00,24.34
0,833,9,4,3223,6.6801,263.93,252.90,170.83,16.556,338.50,180.14,10.42
99,0.77,5,82,0.910,99999,99999,99999,-0.066,     C ,111111111,11111111,1110001
 M  ,6,4,20,800,7.8227,423.50,416.47,165.69,10.434,0.0000,0.00,25.25
0,839,6,4,4159,8.0489,346.19,335.80,169.32,14.031,417.79,234.42,3.15
99,0.80,7,75,0.969,99999,99999,99999,-0.077,     B ,111111111,11111111,1110001
 H  ,6,4,20,800,6.601,398.87,393.42,171.13,9.4649,0.0000,0.00,37.46
0,810,5,3,0.907,6.223,253.84,237.62,161.63,18.117,284.2,154.0,98.42
9,9.7,7,   ,83.1,6.0460,6.0370,6.7040,-0.039,     C ,111111111,11111111,1111111
 M  ,6,4,20,815,9.0877,405.47,398.82,159.51,10.373,0.0000,99999,99999
0,798,0,3,6978,9.5206,385.78,370.63,161.67,16.054,440.02,250.59,99999
99,0.82,8,65,0.856,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,6,4,20,830,10.006,528.50,518.87,157.06,10.936,0.0000,99999,99999
0,766,5,3,1258,10.459,526.95,507.06,164.03,15.735,514.42,299.14,99999
99,0.85,0,58,0.677,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,845,10.530,517.62,509.71,150.73,10.018,0.0000,99999,99999
0,743,7,2,6879,10.950,521.42,511.77,158.02,11.021,564.01,334.85,99999
99,0.86,6,55,0.183,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,900,10.958,576.77,566.14,153.26,10.994,0.0000,99999,99999
0,677,9,1,4025,11.414,547.65,535.33,156.20,12.147,607.19,366.04,99999
99,0.88,2,48,0.599,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,6,4,20,900,10.145,507.09,497.57,154.85,11.096,0.0000,99999,99999
0,746,5,2,0.728,10.586,495.45,480.48,159.80,13.913,531.4,312.7,99999
9,9.8,6,   ,57.1,6.0040,6.0730,6.7400,99999,     B ,111111001,11111111,111110
 M  ,6,4,20,915,11.287,562.45,555.93,172.99,8.7211,0.0000,0.00,5.38
0,692,2,1,6911,11.806,528.76,513.34,181.96,13.835,648.13,394.91,0.00
99,0.88,9,48,0.183,99999,99999,99999,-13.485,     C ,111111111,11111111,1110001
 M  ,6,4,20,930,11.697,439.72,417.06,165.63,18.386,0.0000,99999,99999
0,757,4,2,9438,12.123,479.28,436.57,171.48,24.181,687.55,423.88,99999
99,0.89,9,51,0.792,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,6,4,20,945,11.672,436.58,427.38,147.21,11.756,0.0000,99999,99999
0,795,2,3,6433,11.978,524.86,504.55,151.89,15.933,714.41,449.32,99999
99,0.89,3,54,0.673,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1000,11.634,487.33,481.34,152.15,8.9802,0.0000,99999,99999
0,838,1,4,3929,12.141,599.30,582.23,155.73,13.671,752.01,474.27,99999
99,0.87,2,57,0.264,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,6,4,20,1000,11.572,481.52,462.59,160.17,16.058,0.0000,0.00,5.38
0,770,7,3,0.168,12.012,533.05,497.71,164.73,17.442,700.5,435.6,0.00
9,9.8,9,   ,53.0,5.9940,6.0970,6.7580,-13.485,     C ,111111331,11111111,3111113
 M  ,6,4,20,1015,11.788,531.02,515.90,154.98,13.668,0.0000,99999,99999
0,868,9,4,9067,12.357,577.05,550.68,161.40,17.316,776.69,492.80,99999
99,0.84,6,58,0.285,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1030,12.180,550.52,535.42,162.62,13.415,0.0000,99999,99999
0,825,4,4,1630,12.778,545.72,516.69,170.24,18.685,798.72,512.38,99999
99,0.83,0,53,0.843,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1045,12.693,487.12,476.44,153.61,11.994,0.0000,99999,99999
0,838,2,4,3920,13.251,489.42,453.15,168.19,22.050,816.60,526.99,99999
99,0.80,5,53,0.088,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,6,4,20,1100,13.092,592.71,580.04,166.17,11.845,0.0000,99999,99999
0,758,2,2,9500,14.014,576.33,543.93,177.10,19.206,836.78,543.05,99999
99,0.76,5,45,0.536,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,6,4,20,1100,12.438,540.34,524.74,159.69,13.764,0.0000,99999,99999
0,822,7,4,0.103,13.100,547.13,513.51,169.24,19.391,807.2,518.8,99999
9,9.8,1,   ,52.7,6.0300,6.1030,6.7590,99999,     C ,111111001,11111111,111110
 M  ,6,4,20,1115,13.224,462.00,441.53,145.47,17.050,0.0000,99999,99999
0,803,0,3,7780,13.929,540.15,509.08,153.76,19.427,847.82,543.09,99999
99,0.74,3,48,0.774,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1130,13.745,471.07,455.19,160.78,14.872,0.0000,99999,99999
0,808,5,3,8731,14.623,601.49,558.47,172.81,21.662,888.07,571.76,99999
99,0.72,7,47,0.213,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1145,14.099,565.78,545.89,166.96,15.188,0.0000,0.00,22.76
0,811,0,3,9160,15.221,509.61,473.97,179.60,21.421,824.04,542.96,0.07
99,0.71,6,45,0.582,99999,99999,99999,-0.245,     C ,111111111,11111111,1110001
 M  ,6,4,20,1200,14.404,559.47,535.88,171.99,16.630,0.0000,0.00,19.10
0,852,4,4,6292,15.216,512.03,484.20,177.15,18.885,769.45,498.32,0.01
99,0.71,6,47,0.812,99999,99999,99999,-0.379,     C ,111111111,11111111,1110001
 H  ,6,4,20,1200,13.868,514.58,487.50,162.14,18.582,0.0000,0.00,20.93
0,818,7,4,0.049,14.747,540.82,498.62,170.70,20.385,832.3,539.0,0.04
9,9.7,3,   ,47.3,6.1450,6.1080,6.7550,-0.312,     C ,111111331,11111111,3111113
 M  ,6,4,20,1215,14.866,500.05,478.20,177.80,16.931,0.0000,99999,99999
0,887,9,5,2189,15.563,524.11,479.12,186.01,23.732,868.60,576.44,99999
99,0.72,4,48,0.829,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1230,15.085,567.26,551.11,180.56,13.666,0.0000,99999,99999
0,907,8,5,5362,15.834,551.47,525.80,187.14,17.475,829.53,545.05,99999
99,0.71,3,49,0.246,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1245,15.188,518.12,496.99,201.64,16.354,0.0000,99999,99999
0,968,1,6,4660,16.218,489.61,444.32,215.74,24.634,566.42,387.99,99999
99,0.72,2,51,0.153,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,6,4,20,1300,15.009,613.32,597.46,180.95,13.022,0.0000,0.00,26.34
0,983,0,6,6866,15.630,524.49,504.30,184.47,15.895,263.19,167.52,0.26
99,0.72,0,54,0.397,99999,99999,99999,-0.049,     D ,111111111,11111111,1110001
 H  ,6,4,20,1300,15.037,549.68,524.01,184.93,17.506,0.0000,0.00,26.34
0,936,7,5,0.977,15.811,522.42,476.79,192.55,20.785,631.9,419.2,0.26
9,9.7,2,   ,50.9,6.3400,6.1220,6.7670,-0.049,     C ,111111331,11111111,3111113
 M  ,6,4,20,1315,15.181,417.90,401.32,217.20,16.132,0.0000,99999,99999
1,4,0,6,9945,15.735,465.87,419.93,222.80,25.435,178.24,114.13,99999
99,0.71,7,54,0.965,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1330,15.253,363.35,351.59,214.16,14.570,0.0000,99999,99999
1,15,0,7,1569,15.795,374.68,344.10,227.44,23.141,158.37,99.958,99999
99,0.69,4,55,0.404,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1345,15.344,361.04,352.68,213.45,12.325,0.0000,99999,99999
1,15,3,7,1634,15.866,398.06,383.32,226.88,15.591,176.62,113.56,99999
99,0.67,3,55,0.827,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1400,15.557,428.02,416.81,193.38,13.111,0.0000,99999,99999
1,54,5,7,7122,16.155,446.26,421.34,202.85,19.139,328.79,216.68,99999
99,0.60,9,56,0.553,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,6,4,20,1400,15.334,392.58,375.11,209.15,17.089,0.0000,99999,99999
1,22,2,7,0.257,15.888,421.22,385.96,219.51,21.165,210.5,136.1,99999
9,9.6,7,   ,55.7,6.5760,6.1280,6.7670,99999,     C ,111111001,11111111,111110
 M  ,6,4,20,1415,15.789,671.17,658.25,178.54,11.237,0.0000,0.00,26.53
1,105,9,8,4116,16.604,593.28,572.38,181.90,15.206,490.75,327.11,0.09
99,0.57,9,57,0.580,99999,99999,99999,-0.093,     C ,111111111,11111111,1110001
 M  ,6,4,20,1430,15.808,615.58,601.29,192.32,12.342,0.0000,99999,99999
1,137,5,8,8308,16.480,655.80,631.89,203.01,15.466,469.58,306.80,99999
99,0.57,9,59,0.763,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,6,4,20,1445,15.928,684.81,672.55,190.86,10.838,0.0000,0.00,27.17
1,155,6,9,569,16.656,597.74,571.99,204.86,16.813,361.19,234.22,0.11
99,0.58,1,59,0.614,99999,99999,99999,-0.062,     C ,111111111,11111111,1110001
 M  ,6,4,20,1500,16.443,455.63,443.56,189.11,13.185,0.0000,99999,99999
1,161,1,9,1336,17.231,441.45,408.62,198.58,22.089,506.90,327.59,99999
99,0.54,9,58,0.300,99999,99999,99999,99999,     B ,111111001,11111111,110000
 H  ,6,4,20,1500,15.992,606.80,591.04,187.50,13.054,0.0000,0.00,26.85
1,140,0,8,0.858,16.743,572.07,539.03,197.17,17.614,457.1,298.9,0.10
9,9.5,7,   ,58.8,6.8510,6.1390,6.7710,-0.077,     C ,111111331,11111111,3111113
 M  ,6,4,20,1515,16.803,432.14,421.87,198.06,12.485,0.0000,99999,99999
1,145,6,8,9376,17.546,515.32,495.80,212.40,15.764,384.31,226.96,99999
99,0.54,2,56,0.244,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1530,16.753,514.09,501.28,191.98,12.786,0.0000,99999,99999
1,142,9,8,8977,17.416,493.40,475.20,203.60,15.557,255.47,159.88,99999
99,0.54,9,56,0.737,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1545,16.657,383.53,376.16,194.62,11.235,0.0000,99999,99999
1,152,7,9,231,17.188,380.89,360.88,208.11,18.566,129.60,79.011,99999
99,0.55,3,57,0.815,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1600,16.865,312.12,305.21,192.15,12.056,0.0000,99999,99999
1,153,4,9,389,17.372,384.69,370.29,202.78,15.668,89.129,51.854,99999
99,0.53,1,57,0.688,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,6,4,20,1600,16.769,410.47,400.74,194.23,12.469,0.0000,99999,99999
1,148,6,8,0.974,17.380,443.58,424.52,206.94,16.437,214.6,129.4,99999
9,9.5,4,   ,57.1,7.1100,6.1520,6.7760,99999,     C ,111111001,11111111,111110
 M  ,6,4,20,1615,16.959,365.30,357.50,201.91,11.836,0.0000,99999,99999
1,167,5,9,2138,17.403,371.53,362.83,212.64,12.396,75.336,40.698,99999
99,0.50,6,57,0.823,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1630,17.001,407.49,398.28,212.28,12.179,0.0000,99999,99999
1,180,3,9,3766,17.410,428.98,410.37,220.65,16.870,50.464,21.408,99999
99,0.49,6,58,0.184,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,6,4,20,1645,16.976,394.78,390.15,212.30,8.7732,0.0000,99999,99999
1,185,9,9,4444,17.330,381.66,371.63,224.50,13.134,42.453,16.827,99999
99,0.48,0,58,0.912,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,6,4,20,1700,17.075,322.88,315.15,210.12,12.538,0.0000,0.00,10.99
1,211,7,9,7685,17.515,295.92,271.03,223.64,23.493,132.90,71.082,0.01
99,0.45,7,59,0.536,99999,99999,99999,-0.284,     C ,111111111,11111111,1110001
 H  ,6,4,20,1700,17.003,372.61,364.25,209.29,12.136,0.0000,0.00,10.99
1,186,3,9,0.451,17.414,369.52,352.79,220.18,17.049,75.3,37.5,0.01
9,9.4,8,   ,58.6,7.3400,6.1450,6.7670,-0.284,     C ,111111331,11111111,3111113
 M  ,6,4,20,1715,17.099,407.13,401.50,200.45,9.5176,0.0000,0.00,8.98
1,229,3,9,9804,17.508,384.68,377.72,204.41,10.890,86.813,29.317,0.00
99,0.43,4,60,0.110,99999,99999,99999,-0.215,     C ,111111111,11111111,1110001
 M  ,6,4,20,1730,17.054,394.29,389.34,190.12,9.0761,0.0000,0.00,17.73
1,235,0,10,0.053,17.374,324.83,318.13,195.66,11.630,70.732,19.666,0.54
99,0.40,5,61,0.065,99999,99999,99999,-0.019,     C ,111111111,11111111,1110001
 M  ,6,4,20,1745,17.032,384.99,380.22,192.24,9.0188,0.0000,0.00,10.90
1,252,5,10,0.263,17.334,342.81,335.42,200.34,11.889,43.540,5.0746,0.00
99,0.39,8,61,0.875,99999,99999,99999,-0.021,     D ,111111111,11111111,1110001
 M  ,6,4,20,1800,16.985,367.02,362.82,195.52,8.6722,0.0000,99999,99999
1,243,5,10,0.157,17.212,299.35,291.56,202.61,13.063,16.784,-9.7112,99999
99,0.39,2,62,0.436,99999,99999,99999,99999,     D ,111111001,11111111,110000
 H  ,6,4,20,1800,17.042,388.36,382.56,194.63,9.8989,0.0000,0.00,12.54
1,240,1,10,0.113,17.357,337.92,330.16,200.88,11.894,54.5,11.1,0.18
9,9.4,1,   ,61.4,7.5400,6.1440,6.7590,-0.085,     C ,111111331,11111111,3111113
 M  ,6,4,20,1815,16.934,492.17,488.95,183.33,6.5552,0.0000,0.00,43.01
1,256,0,10,0.302,17.004,302.12,295.93,185.40,11.597,5.8344,-12.032,56.35
99,0.35,9,63,0.474,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,1830,16.830,519.83,517.60,182.30,5.3148,0.0000,0.00,48.16
1,258,1,10,0.329,16.826,307.27,301.58,183.28,11.015,1.4145,-15.096,73.36
99,0.32,5,64,0.388,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,1845,16.677,703.23,700.67,177.76,4.8791,0.0000,0.00,71.97
1,275,5,10,0.534,16.626,387.19,379.63,178.09,11.321,0.000,-24.431,110.37
99,0.27,1,65,0.860,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 M  ,6,4,20,1900,16.460,458.19,450.53,165.94,10.469,0.0000,0.00,35.14
1,288,2,10,0.684,16.392,297.03,279.81,150.12,19.502,0.000,-29.011,31.82
99,0.24,0,67,0.555,99999,99999,99999,0.004,     E ,111111111,11111111,1110001
 H  ,6,4,20,1900,16.725,543.35,536.07,177.66,9.3812,0.0000,0.00,49.57
1,269,5,10,0.462,16.712,323.40,305.61,174.98,13.823,1.8,-20.1,67.97
9,9.3,0,   ,65.3,7.7000,6.1450,6.7550,0.001,     D ,111111111,11111111,1111111
 M  ,6,4,20,1915,16.328,316.10,311.93,170.37,9.3019,0.0000,0.00,21.66
1,297,4,10,0.792,16.201,199.00,158.11,132.13,36.720,0.000,-32.909,25.18
99,0.25,9,68,0.993,99999,99999,99999,0.017,     F ,111111111,11111111,1110001
 M  ,6,4,20,1930,16.327,481.18,477.93,182.50,6.6532,0.0000,0.00,42.38
1,318,8,11,0.034,16.184,289.87,284.73,176.59,10.787,0.000,-34.163,61.27
99,0.25,4,70,0.201,99999,99999,99999,0.002,     D ,111111111,11111111,1110001
 M  ,6,4,20,1945,16.308,489.15,484.69,190.39,7.7370,0.0000,0.00,46.14
1,351,3,11,0.404,16.083,282.86,273.78,194.68,14.513,0.000,-30.795,81.65
99,0.26,3,72,0.410,99999,99999,99999,0.002,     D ,111111111,11111111,1110001
 M  ,6,4,20,2000,16.294,536.30,529.84,181.58,8.8899,0.0000,0.00,58.63
1,373,8,11,0.653,16.084,278.01,262.84,180.76,18.926,0.000,-22.014,143.52
99,0.25,8,73,0.761,99999,99999,99999,0.001,     E ,111111111,11111111,1110001
 H  ,6,4,20,2000,16.314,455.68,448.20,182.26,10.381,0.0000,0.00,42.20
1,335,3,11,0.221,16.138,262.43,230.00,176.18,22.547,0.0,-30.0,77.91
9,9.2,6,   ,71.3,7.8200,6.1400,6.7460,0.005,     F ,111111111,11111111,1111111
 M  ,6,4,20,2015,16.230,521.88,514.85,177.36,9.4041,0.0000,0.00,48.20
1,400,7,11,0.944,16.112,309.74,289.55,174.61,20.679,0.000,-10.826,71.92
99,0.25,6,74,0.584,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,2030,16.102,289.07,261.56,193.45,24.990,0.0000,0.00,18.55
1,396,0,11,0.897,16.074,203.00,81.139,259.94,62.758,0.000,-5.3270,11.52
99,0.28,7,75,0.243,99999,99999,99999,0.004,     F ,111111111,11111111,1110001
 M  ,6,4,20,2045,16.151,392.73,381.44,196.63,13.732,0.0000,0.00,21.80
1,396,3,11,0.900,16.193,296.20,251.30,209.40,31.536,0.000,-1.8587,3.83
99,0.30,4,75,0.025,99999,99999,99999,0.001,     E ,111111111,11111111,1110001
 M  ,6,4,20,2100,16.121,380.74,378.24,205.64,6.5630,0.0000,0.00,30.48
1,406,5,12,0.009,16.150,247.03,239.58,223.72,14.060,0.000,-1.4212,36.11
99,0.33,2,75,0.418,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 H  ,6,4,20,2100,16.151,396.11,376.84,191.87,17.862,0.0000,0.00,29.76
1,399,9,11,0.937,16.132,263.99,193.50,206.19,37.277,0.0,-4.9,30.84
9,9.2,9,   ,75.1,7.9100,6.1430,6.7490,0.002,     F ,111111111,11111111,1111111
 M  ,6,4,20,2115,16.083,490.54,480.98,185.80,11.308,0.0000,0.00,45.71
1,408,0,12,0.028,16.148,290.52,279.46,186.06,15.800,0.000,-1.7236,73.87
99,0.31,5,75,0.396,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 M  ,6,4,20,2130,15.931,627.43,625.66,176.85,4.3036,0.0000,0.00,60.68
1,413,5,12,0.086,15.976,361.82,358.68,177.63,7.5491,0.000,-4.9949,86.80
99,0.28,7,76,0.257,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 M  ,6,4,20,2145,16.006,789.85,787.03,181.00,4.8466,0.0000,0.00,81.84
1,416,8,12,0.120,15.883,431.76,424.10,188.26,10.786,0.000,-9.1076,115.03
99,0.25,6,76,0.941,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 M  ,6,4,20,2200,15.928,643.01,640.54,184.93,5.0237,0.0000,0.00,58.83
1,416,3,12,0.114,15.910,384.72,379.80,200.67,9.1611,0.000,-13.116,68.59
99,0.26,3,76,0.987,99999,99999,99999,0.000,     D ,111111111,11111111,1110001
 H  ,6,4,20,2200,15.987,637.71,632.42,181.88,7.3783,0.0000,0.00,61.76
1,413,7,12,0.087,15.979,367.20,356.70,188.45,11.257,0.0,-7.2,86.07
9,9.2,8,   ,76.4,7.9600,6.1480,6.7510,0.000,     D ,111111111,11111111,1111111
 M  ,6,4,20,2215,15.667,431.54,427.39,183.67,7.9461,0.0000,0.00,40.06
1,411,9,12,0.068,15.683,253.44,247.66,185.95,12.234,0.000,-15.107,75.19
99,0.25,4,77,0.821,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,2230,15.654,233.40,222.16,211.52,17.775,0.4000,0.00,16.14
1,420,8,12,0.164,15.636,159.90,95.047,252.65,51.585,0.000,-2.4117,17.49
99,0.25,9,78,0.592,99999,99999,99999,0.003,     F ,111111111,11111111,1110001
 M  ,6,4,20,2245,15.714,269.31,266.08,213.80,8.8724,0.2000,0.00,17.90
1,444,3,12,0.409,15.585,189.31,172.09,228.81,24.425,0.000,-1.7599,13.20
99,0.25,9,79,0.678,99999,99999,99999,0.002,     F ,111111111,11111111,1110001
 M  ,6,4,20,2300,15.467,341.24,338.92,207.22,6.6851,0.0000,0.00,19.10
1,453,7,12,0.511,15.500,255.96,251.56,196.03,10.630,0.000,-2.0451,4.14
99,0.24,2,80,0.822,99999,99999,99999,0.002,     D ,111111111,11111111,1110001
 H  ,6,4,20,2300,15.625,318.87,305.71,201.42,16.457,0.6000,0.00,23.30
1,432,7,12,0.288,15.601,214.65,176.08,206.60,29.666,0.0,-5.3,27.50
9,9.2,5,   ,79.2,7.9900,6.1480,6.7460,0.002,     F ,111111111,11111111,1111111
 M  ,6,4,20,2315,15.607,353.24,350.34,200.87,7.3431,0.0000,0.00,23.36
1,464,7,12,0.626,15.341,250.03,248.03,185.46,7.2526,0.000,-1.9006,12.47
99,0.23,1,82,0.372,99999,99999,99999,0.001,     E ,111111111,11111111,1110001
 M  ,6,4,20,2330,15.551,357.05,350.99,199.49,10.556,0.0000,0.00,20.32
1,462,4,12,0.602,15.148,267.58,264.54,172.95,8.6317,0.000,-0.8436,4.54
99,0.21,4,83,0.603,99999,99999,99999,0.001,     D ,111111111,11111111,1110001
 M  ,6,4,20,2345,15.382,394.25,386.90,226.94,11.063,1.0000,0.00,33.89
1,475,3,12,0.735,14.990,245.93,204.72,221.28,33.159,0.000,-0.7930,51.06
99,0.20,9,84,0.475,99999,99999,99999,0.000,     F ,111111111,11111111,1110001
 M  ,6,4,20,2400,15.265,414.55,411.60,245.02,6.8398,0.4000,0.00,46.95
1,504,4,13,0.036,14.652,209.17,188.73,244.40,25.324,0.000,-1.2927,161.03
99,0.20,9,88,0.052,99999,99999,99999,0.000,     F ,111111111,11111111,1110001
