 M  ,1,5,20,430,7.4432,95.822,95.038,286.08,7.3292,0.0000,99999,99999
0,698,4,1,8230,4.7372,183.81,182.83,298.68,5.8977,0.000,-22.096,99999
99,0.26,0,79,0.385,99999,99999,99999,99999,     E ,111111001,11111111,110000
 M  ,1,5,20,445,7.4677,88.505,88.204,284.64,4.7285,0.0000,99999,99999
0,703,5,1,9274,4.6929,176.31,175.90,303.23,3.8703,0.6996,-17.985,99999
99,0.27,5,79,0.894,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,1,5,20,500,7.5971,177.89,177.41,287.99,4.2296,0.0000,99999,99999
0,704,3,1,9405,4.8389,254.44,253.68,303.70,4.4342,9.1755,-11.182,99999
99,0.31,3,79,0.429,99999,99999,99999,99999,     D ,111111001,11111111,110000
 H  ,1,5,20,500,7.520,117.90,115.57,290.97,11.370,0.0000,99999,99999
0,696,9,1,0.793,4.795,196.71,195.55,301.55,5.992,2.5,-19.4,99999
9,9.2,8,   ,78.8,8.7800,8.2800,7.4100,99999,     D ,111111001,11111111,111110
 M  ,1,5,20,515,7.3760,321.75,321.48,285.12,2.3118,0.0000,99999,99999
0,706,5,1,9830,4.8250,287.61,285.58,299.64,6.8050,36.327,3.5264,99999
99,0.33,6,79,0.179,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,1,5,20,530,7.4201,371.41,371.36,284.11,0.9558,0.0000,99999,99999
0,710,1,2,563,4.7441,282.64,281.06,296.27,6.0657,67.472,14.680,99999
99,0.36,8,80,0.326,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,545,7.3942,408.02,407.79,288.63,1.9327,0.0000,99999,99999
0,715,9,2,1698,4.8707,275.87,272.87,300.95,8.4543,101.63,32.028,99999
99,0.41,2,80,0.757,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,600,7.6008,372.69,372.09,286.52,3.2648,0.0000,99999,99999
0,723,3,2,3140,5.3825,263.68,261.09,300.67,8.0265,141.09,56.578,99999
99,0.45,9,78,0.997,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,1,5,20,600,7.448,368.47,368.01,286.19,2.8511,0.0000,99999,99999
0,713,9,2,0.131,4.956,277.45,275.00,299.35,7.399,86.6,26.7,99999
9,9.3,9,   ,79.8,8.6600,8.3000,7.4200,99999,     C ,111111001,11111111,111110
 M  ,1,5,20,615,7.6280,447.81,447.10,287.13,3.2259,0.0000,99999,99999
0,736,2,2,5605,6.0112,264.68,260.37,301.35,10.335,184.41,89.143,99999
99,0.53,6,77,0.002,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,630,7.5162,380.72,379.93,295.13,3.6863,0.0000,99999,99999
0,742,4,2,6777,6.8236,249.22,245.40,305.13,10.024,239.77,119.94,99999
99,0.58,1,73,0.288,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,645,7.4877,258.72,256.64,296.68,7.2645,0.0000,99999,99999
0,744,7,2,7195,7.5997,245.25,240.59,299.46,11.163,288.56,148.40,99999
99,0.62,2,69,0.575,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,700,8.1220,207.57,205.09,291.15,8.8585,0.0000,99999,99999
0,724,4,2,3294,8.2637,245.51,239.15,304.15,13.043,342.76,182.30,99999
99,0.65,6,64,0.581,99999,99999,99999,99999,     C ,111111001,11111111,110000
 H  ,1,5,20,700,7.688,323.71,321.43,292.03,6.7980,0.0000,99999,99999
0,736,9,2,0.572,7.175,251.17,246.19,302.51,11.203,263.9,134.9,99999
9,9.6,0,   ,71.1,8.5700,8.3300,7.4500,99999,     C ,111111001,11111111,111110
 M  ,1,5,20,715,8.6686,146.90,140.26,296.94,17.216,0.0000,99999,99999
0,719,5,2,2353,8.8900,205.15,194.83,313.73,18.166,366.74,198.78,99999
99,0.69,6,61,0.325,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,730,9.2000,91.022,84.754,313.44,21.257,0.0000,99999,99999
0,700,1,1,8547,9.5509,137.07,95.511,291.93,44.603,440.08,251.85,99999
99,0.72,5,57,0.466,99999,99999,99999,99999,     A ,111111001,11111111,110000
 M  ,1,5,20,745,9.7700,73.399,49.679,251.37,46.046,0.0000,99999,99999
0,706,5,1,9743,10.238,149.85,94.753,285.47,49.116,493.28,293.97,99999
99,0.76,6,55,0.030,99999,99999,99999,99999,     A ,144441001,11111111,110000
 M  ,1,5,20,800,10.430,126.86,103.27,244.63,34.925,0.0000,99999,99999
0,696,7,1,7860,10.947,168.10,89.694,263.63,55.320,540.08,327.43,99999
99,0.82,2,52,0.257,99999,99999,99999,99999,     A ,111111001,11111111,110000
